"ID";"Sex";"Age";"Periods";"k_11Tuberculosis_3";"k_12CerebrospinalInfection_4";"k_13ViralHepatitis_5";"k_14AIDS_6";"k_15OtherInfectAndParasiticDiseases_7";"k_61Meningitis_40";"TotalDiseasesOfTheRespiratorySystem_50";"k_81Influenza_51";"k_82Pneumonia_52";"TotalCongenitalAnomalies_72";"k_151OfTheNervousSystem_73";"k_152OfTheCirculatorySystem_74";"k_181ConfirmedCOVID19_94"
"1849";"3000   ";"70200";"1999JJ00";"       0";"       2";"       0";"       0";"       3";"       0";"       3";"       0";"       3";"       2";"       0";"       1";""
"1850";"3000   ";"70200";"2000JJ00";"       0";"       1";"       0";"       0";"       1";"       1";"       6";"       0";"       3";"       6";"       2";"       2";""
"1851";"3000   ";"70200";"2001JJ00";"       0";"       2";"       0";"       0";"       3";"       1";"       2";"       0";"       1";"      11";"       4";"       3";""
"1852";"3000   ";"70200";"2002JJ00";"       0";"       1";"       0";"       0";"       1";"       1";"       2";"       0";"       0";"       6";"       4";"       1";""
"1853";"3000   ";"70200";"2003JJ00";"       0";"       0";"       0";"       0";"       1";"       3";"       2";"       0";"       0";"       3";"       1";"       1";""
"1854";"3000   ";"70200";"2004JJ00";"       0";"       0";"       0";"       0";"       1";"       0";"       3";"       0";"       2";"       2";"       0";"       1";""
"1855";"3000   ";"70200";"2005JJ00";"       0";"       0";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"       4";"       1";"       1";""
"1856";"3000   ";"70200";"2006JJ00";"       0";"       1";"       0";"       0";"       2";"       0";"       3";"       1";"       1";"       3";"       0";"       0";""
"1857";"3000   ";"70200";"2007JJ00";"       0";"       0";"       0";"       0";"       0";"       1";"       3";"       0";"       2";"       7";"       0";"       2";""
"1858";"3000   ";"70200";"2008JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       2";"       0";"       1";"       4";"       0";"       2";""
"1859";"3000   ";"70200";"2009JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       5";"       0";"       4";"       2";"       0";"       1";""
"1860";"3000   ";"70200";"2010JJ00";"       0";"       0";"       0";"       0";"       0";"       1";"       2";"       0";"       1";"       3";"       0";"       2";""
"1861";"3000   ";"70200";"2011JJ00";"       0";"       0";"       0";"       0";"       4";"       1";"       3";"       0";"       2";"       5";"       1";"       0";""
"1862";"3000   ";"70200";"2012JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       2";"       0";"       1";"       7";"       2";"       2";""
"1863";"3000   ";"70200";"2013JJ00";"       0";"       0";"       0";"       0";"       0";"       1";"       4";"       1";"       1";"       3";"       0";"       1";""
"1864";"3000   ";"70200";"2014JJ00";"       0";"       0";"       0";"       0";"       2";"       0";"       0";"       0";"       0";"       7";"       0";"       2";""
"1865";"3000   ";"70200";"2015JJ00";"       0";"       0";"       0";"       0";"       2";"       0";"       2";"       0";"       1";"       0";"       0";"       0";""
"1866";"3000   ";"70200";"2016JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       2";"       1";"       1";"       2";"       0";"       1";""
"1867";"3000   ";"70200";"2017JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       2";"       0";"       0";"       7";"       1";"       5";""
"1868";"3000   ";"70200";"2018JJ00";"       0";"       0";"       0";"       0";"       1";"       1";"       0";"       0";"       0";"       2";"       1";"       0";""
"1869";"3000   ";"70200";"2019JJ00";"       0";"       0";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"       2";"       0";"       0";""
"1870";"3000   ";"70200";"2020JJ00";"       0";"       0";"       0";"       0";"       1";"       1";"       0";"       0";"       0";"       2";"       0";"       1";"       0"
"1871";"3000   ";"70200";"2021JJ00";"       0";"       0";"       0";"       0";"       1";"       0";"       1";"       0";"       1";"       2";"       0";"       1";"       1"
"1872";"3000   ";"70300";"1950JJ00";"      12";"       1";"       0";"";"       5";"       1";"      14";"       1";"       9";"       8";"       0";"       8";""
"1873";"3000   ";"70300";"1951JJ00";"       5";"       1";"       0";"";"      14";"       0";"      13";"       9";"       3";"      10";"       3";"       4";""
"1874";"3000   ";"70300";"1952JJ00";"       6";"       0";"       1";"";"       7";"       0";"       8";"       1";"       5";"      14";"       2";"      11";""
"1875";"3000   ";"70300";"1953JJ00";"       5";"       1";"       3";"";"       6";"       0";"      14";"       2";"       7";"      11";"       3";"       5";""
"1876";"3000   ";"70300";"1954JJ00";"       1";"       0";"       1";"";"       8";"       2";"       4";"       0";"       2";"       8";"       3";"       5";""
"1877";"3000   ";"70300";"1955JJ00";"       1";"       0";"       0";"";"       9";"       2";"      12";"       2";"       4";"       7";"       1";"       6";""
"1878";"3000   ";"70300";"1956JJ00";"       1";"       2";"       1";"";"       6";"       1";"      11";"       2";"       3";"      14";"       3";"       9";""
"1879";"3000   ";"70300";"1957JJ00";"       1";"       0";"       0";"";"       7";"       1";"      25";"      23";"       1";"      19";"       4";"      13";""
"1880";"3000   ";"70300";"1958JJ00";"       0";"       0";"       0";"";"       4";"       2";"      12";"       3";"       5";"      11";"       3";"       5";""
"1881";"3000   ";"70300";"1959JJ00";"       1";"       0";"       1";"";"       8";"       0";"      21";"       3";"      12";"      26";"       3";"      15";""
"1882";"3000   ";"70300";"1960JJ00";"       0";"       0";"       3";"";"       4";"       1";"       4";"       1";"       2";"      15";"       4";"       7";""
"1883";"3000   ";"70300";"1961JJ00";"       0";"       0";"       1";"";"      10";"       2";"      11";"       2";"       4";"      26";"       5";"      20";""
"1884";"3000   ";"70300";"1962JJ00";"       0";"       1";"       3";"";"       3";"       0";"      11";"       3";"       5";"      18";"       6";"      10";""
"1885";"3000   ";"70300";"1963JJ00";"       0";"       1";"       0";"";"       3";"       1";"       2";"       0";"       1";"      30";"       5";"      21";""
"1886";"3000   ";"70300";"1964JJ00";"       0";"       0";"       0";"";"       2";"       4";"       4";"       0";"       2";"      26";"       6";"      14";""
"1887";"3000   ";"70300";"1965JJ00";"       0";"       0";"       0";"";"       5";"       1";"       8";"       1";"       4";"      14";"       3";"      10";""
"1888";"3000   ";"70300";"1966JJ00";"       0";"       0";"       0";"";"       3";"       2";"      15";"       5";"       6";"      12";"       5";"       4";""
"1889";"3000   ";"70300";"1967JJ00";"       0";"       1";"       0";"";"       4";"       1";"      12";"       0";"       6";"      16";"       4";"       8";""
"1890";"3000   ";"70300";"1968JJ00";"       0";"       0";"       0";"";"       0";"       3";"       8";"       2";"       5";"      15";"       2";"      11";""
"1891";"3000   ";"70300";"1969JJ00";"       0";"       0";"       0";"";"       3";"       2";"      11";"       3";"       2";"      15";"       4";"       8";""
"1892";"3000   ";"70300";"1970JJ00";"       0";"       1";"       0";"";"       4";"       1";"      15";"       3";"      10";"      27";"      11";"      12";""
"1893";"3000   ";"70300";"1971JJ00";"       0";"       0";"       0";"";"       4";"       0";"      10";"       0";"       4";"       9";"       0";"       6";""
"1894";"3000   ";"70300";"1972JJ00";"       1";"       0";"       0";"";"       2";"       0";"      11";"       2";"       1";"      15";"       1";"       8";""
"1895";"3000   ";"70300";"1973JJ00";"       0";"       0";"       0";"";"       5";"       3";"      12";"       3";"       6";"       9";"       2";"       5";""
"1896";"3000   ";"70300";"1974JJ00";"       0";"       0";"       0";"";"       4";"       0";"       7";"       2";"       4";"       8";"       2";"       6";""
"1897";"3000   ";"70300";"1975JJ00";"       0";"       2";"       0";"";"       5";"       2";"      11";"       2";"       3";"      13";"       4";"       5";""
"1898";"3000   ";"70300";"1976JJ00";"       0";"       1";"       0";"";"       4";"       0";"       8";"       2";"       2";"      17";"       3";"      11";""
"1899";"3000   ";"70300";"1977JJ00";"       0";"       1";"       0";"";"       3";"       0";"       5";"       1";"       2";"      14";"       6";"       5";""
"1900";"3000   ";"70300";"1978JJ00";"       1";"       0";"       0";"";"       2";"       0";"       4";"       2";"       0";"      15";"       4";"       8";""
"1901";"3000   ";"70300";"1979JJ00";"       0";"       0";"       0";"       0";"       4";"       0";"       3";"       0";"       1";"      11";"       2";"       5";""
"1902";"3000   ";"70300";"1980JJ00";"       1";"       0";"       0";"       0";"       8";"       0";"       4";"       0";"       1";"      11";"       2";"       4";""
"1903";"3000   ";"70300";"1981JJ00";"       0";"       0";"       0";"       0";"       3";"       0";"       1";"       0";"       0";"      14";"       6";"       5";""
"1904";"3000   ";"70300";"1982JJ00";"       0";"       0";"       1";"       0";"       7";"       0";"       2";"       0";"       1";"      18";"       4";"      10";""
"1905";"3000   ";"70300";"1983JJ00";"       0";"       0";"       0";"       0";"       4";"       2";"       2";"       0";"       1";"      14";"       1";"       8";""
"1906";"3000   ";"70300";"1984JJ00";"       0";"       0";"       0";"       0";"       5";"       0";"       4";"       1";"       1";"      12";"       5";"       4";""
"1907";"3000   ";"70300";"1985JJ00";"       0";"       0";"       0";"       0";"       3";"       0";"       0";"       0";"       0";"       9";"       3";"       1";""
"1908";"3000   ";"70300";"1986JJ00";"       0";"       1";"       0";"       0";"       1";"       0";"       1";"       0";"       0";"      10";"       2";"       7";""
"1909";"3000   ";"70300";"1987JJ00";"       0";"       0";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"       4";"       1";"       0";""
"1910";"3000   ";"70300";"1988JJ00";"       1";"       0";"       0";"       0";"       2";"       0";"       3";"       0";"       1";"      11";"       4";"       1";""
"1911";"3000   ";"70300";"1989JJ00";"       0";"       2";"       0";"       0";"       0";"       0";"       1";"       0";"       0";"       6";"       0";"       2";""
"1912";"3000   ";"70300";"1990JJ00";"       0";"       0";"       0";"       0";"       1";"       1";"       2";"       0";"       1";"       6";"       3";"       2";""
"1913";"3000   ";"70300";"1991JJ00";"       0";"       4";"       0";"       2";"       0";"       0";"       2";"       0";"       0";"       8";"       0";"       3";""
"1914";"3000   ";"70300";"1992JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       1";"       0";"       0";"       4";"       3";"       1";""
"1915";"3000   ";"70300";"1993JJ00";"       0";"       1";"       0";"       0";"       0";"       0";"       1";"       1";"       0";"       4";"       3";"       0";""
"1916";"3000   ";"70300";"1994JJ00";"       0";"       3";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"       9";"       1";"       4";""
"1917";"3000   ";"70300";"1995JJ00";"       0";"       1";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"      10";"       2";"       3";""
"1918";"3000   ";"70300";"1996JJ00";"       0";"       0";"       0";"       0";"       0";"       1";"       3";"       0";"       1";"       3";"       0";"       0";""
"1919";"3000   ";"70300";"1997JJ00";"       0";"       0";"       0";"       0";"       1";"       1";"       2";"       0";"       2";"       5";"       0";"       3";""
"1920";"3000   ";"70300";"1998JJ00";"       0";"       1";"       0";"       1";"       3";"       0";"       6";"       0";"       5";"       5";"       2";"       1";""
